Tanggal,Lintang,Bujur,Magnitudo,Kedalaman (km),Lokasi,Keterangan,Sumber
2024-03-25 15:47:00,-7.91134063286351,112.977957935217,5.37,7,"Gunung Bromo, Probolinggo","5 kali gempa Low Frequency
2 kali gempa Tektonik Jauh
5 kali gempa Vulkanik Dalam",VolcanoDiscovery
2024-03-29 07:48:00,-8.08471109387086,112.964639260615,4.73,15,"Gunung Semeru, Lumajang","3 kali gempa Tektonik Jauh
4 kali gempa Hembusan
5 kali gempa Letusan/Erupsi
3 kali gempa Vulkanik Dalam
4 kali gempa Tektonik Lokal",VolcanoDiscovery
2024-03-29 13:17:00,-7.96493484380784,112.92192620355,4.2,24,"Gunung Bromo, Probolinggo","1 kali gempa Guguran
2 kali gempa Vulkanik Dalam
4 kali gempa Hembusan",VolcanoDiscovery
2024-03-29 14:08:00,-8.08497561965973,112.87035663155,5.69,47,"Gunung Semeru, Lumajang","4 kali gempa Tektonik Jauh
3 kali gempa Tektonik Lokal
5 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
2024-03-29 17:55:00,-8.1263489737031,112.920690029197,4.22,41,"Gunung Semeru, Lumajang","1 kali gempa Low
2 kali gempa Letusan/Erupsi
1 kali gempa Low Frequency
2 kali gempa Guguran
2 kali gempa Tektonik Lokal",VolcanoDiscovery
2024-03-30 19:32:00,-7.93681498309007,112.311358014815,3.4,19,"Gunung Kelud, Kediri",1 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2024-03-30 22:03:00,-7.9348292157584,112.968192376967,1.65,2,"Gunung Bromo, Probolinggo",5 kali gempa Tremor Non-Harmonik,VolcanoDiscovery
2024-03-30 22:38:00,-8.1179900159257,114.024138006971,1.78,3,"Gunung Raung, Banyuwangi",2 kali gempa Low Frequency,VolcanoDiscovery
2024-03-31 02:42:00,-8.17240086885058,112.974287756191,3.64,30,"Gunung Semeru, Lumajang","4 kali gempa Tektonik Jauh
3 kali gempa Low Frequency
1 kali gempa Hembusan
3 kali gempa Tektonik Lokal",VolcanoDiscovery
2024-03-31 05:54:00,-7.93704662755214,112.251413362088,4.94,0,"Gunung Kelud, Kediri","5 kali gempa Low Frequency
1 kali gempa Tektonik Jauh
1 kali gempa Hembusan",VolcanoDiscovery
2024-04-01 02:37:00,-7.92391401153015,112.97176461595,3.02,20,"Gunung Bromo, Probolinggo","2 kali gempa Letusan/Erupsi
5 kali gempa Tektonik Jauh
2 kali gempa Tektonik Lokal",VolcanoDiscovery
2024-04-02 19:31:00,-8.00346504827976,112.903125311061,5.2,28,"Gunung Bromo, Probolinggo","5 kali gempa Tremor Non-Harmonik
4 kali gempa Vulkanik Dalam
5 kali gempa Tektonik Jauh",VolcanoDiscovery
2024-04-02 20:45:00,-7.88063770854246,112.95790022897,3,69,"Gunung Bromo, Probolinggo","1 kali gempa Low
4 kali gempa Tremor Non-Harmonik
5 kali gempa Tektonik Jauh
5 kali gempa Vulkanik Dalam
4 kali gempa Tektonik Lokal",VolcanoDiscovery
2024-04-03 04:56:00,-7.92021747612843,112.265323619702,3.47,33,"Gunung Kelud, Kediri","1 kali gempa Guguran
5 kali gempa Tremor Non-Harmonik
2 kali gempa Tektonik Jauh
2 kali gempa Letusan/Erupsi
4 kali gempa Low",VolcanoDiscovery
2024-04-04 20:20:00,-8.07443072629249,112.88579365748,3.15,28,"Gunung Semeru, Lumajang","3 kali gempa Tektonik Jauh
4 kali gempa Low
2 kali gempa Low Frequency
4 kali gempa Tektonik Lokal
1 kali gempa Hembusan",VolcanoDiscovery
2024-04-05 07:26:00,-8.00406490960875,112.924334666719,5.32,47,"Gunung Bromo, Probolinggo","4 kali gempa Low Frequency
2 kali gempa Tektonik Lokal
5 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
2024-04-06 08:53:00,-8.10056518857606,114.049174998003,2.93,8,"Gunung Raung, Banyuwangi",4 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2024-04-07 02:30:00,-7.87911644435719,113.003140458587,3.78,10,"Gunung Bromo, Probolinggo","5 kali gempa Tektonik Lokal
3 kali gempa Low
1 kali gempa Letusan/Erupsi",VolcanoDiscovery
2024-04-07 08:32:00,-8.20198034009942,113.97742231399,2.33,31,"Gunung Raung, Banyuwangi","4 kali gempa Letusan/Erupsi
2 kali gempa Guguran
3 kali gempa Hembusan",VolcanoDiscovery
2024-04-08 13:23:00,-7.87560590708028,112.333335368678,5.31,54,"Gunung Kelud, Kediri","1 kali gempa Tremor Non-Harmonik
5 kali gempa Tektonik Lokal
4 kali gempa Guguran
3 kali gempa Tektonik Jauh",VolcanoDiscovery
2024-04-09 07:56:00,-7.94893119707922,112.318696412563,3.92,11,"Gunung Kelud, Kediri",1 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2024-04-09 17:14:00,-8.04778071253326,114.228999766283,2.05,60,"Gunung Ijen, Banyuwangi","4 kali gempa Tremor Non-Harmonik
4 kali gempa Low
2 kali gempa Tektonik Lokal",VolcanoDiscovery
2024-04-09 17:23:00,-8.13225131898171,114.092712027706,2.11,48,"Gunung Raung, Banyuwangi","3 kali gempa Low Frequency
1 kali gempa Guguran
2 kali gempa Tektonik Jauh
2 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
2024-04-10 05:41:00,-7.9449402470128,112.964101635315,2.7,19,"Gunung Bromo, Probolinggo",4 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2024-04-10 23:08:00,-8.09761447900565,112.932140038982,3.22,10,"Gunung Semeru, Lumajang",1 kali gempa Guguran,VolcanoDiscovery
2024-04-11 05:13:00,-7.872292679169,112.297877636553,3.98,4,"Gunung Kelud, Kediri","4 kali gempa Low
3 kali gempa Tektonik Jauh
3 kali gempa Vulkanik Dalam
3 kali gempa Letusan/Erupsi",VolcanoDiscovery
2024-04-11 12:26:00,-7.92631696655068,112.32306420612,1,11,"Gunung Kelud, Kediri",4 kali gempa Low Frequency,VolcanoDiscovery
2024-04-11 14:28:00,-8.10978693061259,112.924852798532,3.38,14,"Gunung Semeru, Lumajang",5 kali gempa Tremor Non-Harmonik,VolcanoDiscovery
2024-04-11 21:54:00,-8.16497997110256,114.1016099955,3.87,9,"Gunung Raung, Banyuwangi","1 kali gempa Low
5 kali gempa Tremor Non-Harmonik
1 kali gempa Low Frequency",VolcanoDiscovery
2024-04-12 19:35:00,-7.92102784674639,112.935769138461,1.06,12,"Gunung Bromo, Probolinggo",4 kali gempa Vulkanik Dalam,VolcanoDiscovery
2024-04-13 06:43:00,-8.13645810180136,114.049098539001,3.81,16,"Gunung Raung, Banyuwangi",2 kali gempa Vulkanik Dalam,VolcanoDiscovery
2024-04-14 03:03:00,-7.94723341151843,112.285389284316,4.05,15,"Gunung Kelud, Kediri","1 kali gempa Vulkanik Dalam
4 kali gempa Hembusan
4 kali gempa Low Frequency",VolcanoDiscovery
2024-04-14 04:14:00,-8.17178010121725,114.088659127824,2.04,48,"Gunung Raung, Banyuwangi","2 kali gempa Letusan/Erupsi
3 kali gempa Low
3 kali gempa Low Frequency",VolcanoDiscovery
2024-04-14 10:18:00,-8.11224747378337,114.229478590395,4.86,33,"Gunung Ijen, Banyuwangi","5 kali gempa Hembusan
2 kali gempa Tremor Non-Harmonik
3 kali gempa Letusan/Erupsi
2 kali gempa Vulkanik Dalam
4 kali gempa Tektonik Lokal",VolcanoDiscovery
2024-04-14 20:05:00,-7.97296700403633,112.942250317921,5.66,64,"Gunung Bromo, Probolinggo","3 kali gempa Guguran
2 kali gempa Hembusan
3 kali gempa Letusan/Erupsi
4 kali gempa Low Frequency",VolcanoDiscovery
2024-04-15 04:19:00,-8.02789013241575,114.308428036806,3.46,14,"Gunung Ijen, Banyuwangi","5 kali gempa Low
3 kali gempa Tektonik Jauh
4 kali gempa Tektonik Lokal",VolcanoDiscovery
2024-04-15 16:52:00,-8.08125374689684,114.297355091399,2.47,69,"Gunung Ijen, Banyuwangi","5 kali gempa Low Frequency
5 kali gempa Tektonik Lokal
3 kali gempa Tremor Non-Harmonik
1 kali gempa Vulkanik Dalam",VolcanoDiscovery
2024-04-16 07:59:00,-8.02429381597111,114.223309645252,4.66,9,"Gunung Ijen, Banyuwangi","4 kali gempa Letusan/Erupsi
4 kali gempa Low Frequency
2 kali gempa Low
3 kali gempa Tektonik Lokal
3 kali gempa Vulkanik Dalam",VolcanoDiscovery
2024-04-16 09:20:00,-8.07915479479312,114.252127574216,1.25,13,"Gunung Ijen, Bondowoso",3 kali gempa Low Frequency,VolcanoDiscovery
2024-04-16 16:57:00,-8.11278577996028,112.952170355917,4.06,2,"Gunung Semeru, Lumajang","1 kali gempa Guguran
3 kali gempa Tektonik Lokal
4 kali gempa Letusan/Erupsi",VolcanoDiscovery
2024-04-18 22:33:00,-8.09650174492776,114.049930322598,2.16,40,"Gunung Raung, Banyuwangi","4 kali gempa Hembusan
1 kali gempa Letusan/Erupsi
3 kali gempa Low Frequency
2 kali gempa Vulkanik Dalam",VolcanoDiscovery
2024-04-19 08:10:00,-8.0997982050986,112.859109091817,2.79,51,"Gunung Semeru, Lumajang","1 kali gempa Guguran
2 kali gempa Tektonik Jauh
3 kali gempa Letusan/Erupsi",VolcanoDiscovery
2024-04-19 22:12:00,-8.07829436064576,114.226428815646,3.64,7,"Gunung Ijen, Bondowoso",1 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2024-04-20 04:31:00,-8.00198744973388,114.255090277536,3.91,54,"Gunung Ijen, Banyuwangi","2 kali gempa Vulkanik Dalam
3 kali gempa Low Frequency
2 kali gempa Guguran
2 kali gempa Tektonik Jauh
1 kali gempa Tektonik Lokal",VolcanoDiscovery
2024-04-20 20:50:00,-7.92221214850158,112.941276401521,3.27,14,"Gunung Bromo, Probolinggo",1 kali gempa Low Frequency,VolcanoDiscovery
2024-04-21 16:59:00,-8.00985938469236,114.193623091026,3.88,15,"Gunung Ijen, Banyuwangi","3 kali gempa Low Frequency
4 kali gempa Tektonik Jauh
2 kali gempa Tremor Non-Harmonik
3 kali gempa Vulkanik Dalam",VolcanoDiscovery
2024-04-22 19:13:00,-7.95882066316832,112.930934188273,3.43,4,"Gunung Bromo, Probolinggo",5 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2024-04-23 15:18:00,-8.07573918005723,112.9664858737,2.98,69,"Gunung Semeru, Lumajang","3 kali gempa Tektonik Jauh
4 kali gempa Letusan/Erupsi
3 kali gempa Hembusan
5 kali gempa Guguran
2 kali gempa Tektonik Lokal",VolcanoDiscovery
2024-04-24 03:45:00,-7.92485197831321,112.295506134937,5.4,54,"Gunung Kelud, Kediri","5 kali gempa Low
5 kali gempa Guguran
5 kali gempa Vulkanik Dalam
3 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
2024-04-24 11:17:00,-7.92090745761882,112.328547003964,3.35,17,"Gunung Kelud, Kediri",4 kali gempa Low Frequency,VolcanoDiscovery
2024-04-25 01:19:00,-8.05591061874922,112.970401772407,2.73,49,"Gunung Semeru, Lumajang","1 kali gempa Guguran
5 kali gempa Vulkanik Dalam
2 kali gempa Letusan/Erupsi
2 kali gempa Hembusan",VolcanoDiscovery
2024-04-25 16:24:00,-8.07567167123814,114.284298015116,5.68,27,"Gunung Ijen, Banyuwangi","4 kali gempa Low Frequency
1 kali gempa Hembusan
5 kali gempa Guguran
3 kali gempa Low
2 kali gempa Letusan/Erupsi",VolcanoDiscovery
2024-04-26 08:45:00,-7.95912077430962,112.969555738383,2.28,4,"Gunung Bromo, Probolinggo","4 kali gempa Tremor Non-Harmonik
5 kali gempa Tektonik Lokal
3 kali gempa Guguran
3 kali gempa Vulkanik Dalam
3 kali gempa Tektonik Jauh",VolcanoDiscovery
2024-04-26 15:39:00,-8.10025466270752,112.93012701712,5.46,32,"Gunung Semeru, Lumajang","2 kali gempa Low Frequency
1 kali gempa Guguran
1 kali gempa Vulkanik Dalam
2 kali gempa Low
3 kali gempa Tektonik Jauh",VolcanoDiscovery
2024-04-26 16:50:00,-7.94874149177603,112.241210010921,2.91,23,"Gunung Kelud, Kediri","2 kali gempa Low Frequency
1 kali gempa Guguran
3 kali gempa Low
4 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
2024-04-26 18:07:00,-8.11219176091495,114.02780557033,1.14,12,"Gunung Raung, Banyuwangi",2 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2024-04-26 22:20:00,-8.03319740963401,114.18497835163,5.49,15,"Gunung Ijen, Banyuwangi","2 kali gempa Low Frequency
2 kali gempa Vulkanik Dalam
1 kali gempa Low
2 kali gempa Hembusan",VolcanoDiscovery
2024-04-27 04:30:00,-8.12872476479988,112.902761534459,3.78,17,"Gunung Semeru, Lumajang",5 kali gempa Tremor Non-Harmonik,VolcanoDiscovery
2024-04-27 19:36:00,-8.03800408764402,112.9920671902,5.09,38,"Gunung Semeru, Lumajang","5 kali gempa Tremor Non-Harmonik
5 kali gempa Low Frequency
1 kali gempa Hembusan",VolcanoDiscovery
2024-04-28 09:07:00,-7.99034986029428,114.174311786561,2.8,15,"Gunung Ijen, Banyuwangi","5 kali gempa Vulkanik Dalam
4 kali gempa Tektonik Lokal
4 kali gempa Guguran
3 kali gempa Hembusan
2 kali gempa Tektonik Jauh",VolcanoDiscovery
2024-04-28 21:09:00,-7.9196520207528,112.29066464558,1.98,3,"Gunung Kelud, Kediri",2 kali gempa Tremor Non-Harmonik,VolcanoDiscovery
2024-04-29 17:04:00,-8.14741395783046,112.956377621991,3.92,5,"Gunung Semeru, Lumajang","1 kali gempa Tremor Non-Harmonik
1 kali gempa Low Frequency
5 kali gempa Tektonik Lokal
4 kali gempa Low",VolcanoDiscovery
2024-05-01 15:23:00,-8.06626883796237,112.887153978004,3.89,13,"Gunung Semeru, Lumajang","2 kali gempa Tremor Non-Harmonik
2 kali gempa Tektonik Jauh
3 kali gempa Hembusan
2 kali gempa Letusan/Erupsi
3 kali gempa Low",VolcanoDiscovery
2024-05-02 04:06:00,-8.15949792957056,114.106592757697,3.92,50,"Gunung Raung, Banyuwangi","3 kali gempa Tektonik Jauh
4 kali gempa Tremor Non-Harmonik
4 kali gempa Hembusan
4 kali gempa Tektonik Lokal
5 kali gempa Low Frequency",VolcanoDiscovery
2024-05-02 07:17:00,-8.109806573574,114.035765924774,1.65,5,"Gunung Raung, Banyuwangi",5 kali gempa Tremor Non-Harmonik,VolcanoDiscovery
2024-05-02 12:54:00,-7.94578596933718,112.301615727055,5.89,43,"Gunung Kelud, Kediri","5 kali gempa Guguran
1 kali gempa Vulkanik Dalam
2 kali gempa Low",VolcanoDiscovery
2024-05-02 13:37:00,-7.93747137225096,112.982502336352,2.84,6,"Gunung Bromo, Probolinggo","5 kali gempa Tektonik Jauh
4 kali gempa Tremor Non-Harmonik
3 kali gempa Vulkanik Dalam
3 kali gempa Guguran",VolcanoDiscovery
2024-05-03 04:45:00,-8.08770098243478,114.077694654638,3.12,64,"Gunung Raung, Banyuwangi","1 kali gempa Guguran
5 kali gempa Vulkanik Dalam
1 kali gempa Low
2 kali gempa Hembusan
4 kali gempa Letusan/Erupsi",VolcanoDiscovery
2024-05-03 16:15:00,-7.90534045048242,112.915373506726,3.39,43,"Gunung Bromo, Probolinggo","2 kali gempa Hembusan
1 kali gempa Letusan/Erupsi
5 kali gempa Tektonik Lokal
5 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
2024-05-03 16:25:00,-8.13076742672145,114.028841335418,2.1,1,"Gunung Raung, Banyuwangi",3 kali gempa Low Frequency,VolcanoDiscovery
2024-05-04 07:58:00,-7.86195840278797,112.246931851275,2.73,1,"Gunung Kelud, Kediri","1 kali gempa Tektonik Jauh
3 kali gempa Tektonik Lokal
5 kali gempa Tremor Non-Harmonik
3 kali gempa Letusan/Erupsi",VolcanoDiscovery
2024-05-04 21:46:00,-8.12974262444988,112.935125084003,3.62,9,"Gunung Semeru, Lumajang",3 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2024-05-05 07:29:00,-7.95586236093628,112.897943143685,3.05,27,"Gunung Bromo, Probolinggo","5 kali gempa Tektonik Lokal
2 kali gempa Guguran
3 kali gempa Low
1 kali gempa Hembusan",VolcanoDiscovery
2024-05-06 07:12:00,-7.89915580068741,112.959784179107,2.71,48,"Gunung Bromo, Probolinggo","4 kali gempa Low Frequency
5 kali gempa Low
2 kali gempa Vulkanik Dalam",VolcanoDiscovery
2024-05-06 23:20:00,-8.0463121276601,112.9729770565,2.78,31,"Gunung Semeru, Lumajang","4 kali gempa Guguran
5 kali gempa Letusan/Erupsi
2 kali gempa Vulkanik Dalam",VolcanoDiscovery
2024-05-07 03:36:00,-7.87347440415739,112.878715949249,2.48,9,"Gunung Bromo, Probolinggo","4 kali gempa Tektonik Lokal
5 kali gempa Low
2 kali gempa Letusan/Erupsi
2 kali gempa Hembusan",VolcanoDiscovery
2024-05-07 13:42:00,-7.94746880944345,112.966592858178,2.91,11,"Gunung Bromo, Probolinggo",1 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2024-05-07 15:26:00,-8.07266961461991,114.223012819818,2.26,14,"Gunung Ijen, Bondowoso",2 kali gempa Vulkanik Dalam,VolcanoDiscovery
2024-05-07 20:41:00,-7.94482118730232,112.302023643052,3.37,63,"Gunung Kelud, Kediri","2 kali gempa Hembusan
5 kali gempa Guguran
4 kali gempa Low",VolcanoDiscovery
2024-05-07 22:00:00,-8.09616517782555,114.094222161749,2.98,35,"Gunung Raung, Banyuwangi","2 kali gempa Low Frequency
4 kali gempa Tektonik Jauh
4 kali gempa Low
3 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
2024-05-07 22:14:00,-8.06267494632346,114.231801231573,5.71,16,"Gunung Ijen, Banyuwangi","3 kali gempa Vulkanik Dalam
2 kali gempa Low Frequency
1 kali gempa Hembusan",VolcanoDiscovery
2024-05-08 00:26:00,-8.07218262353137,114.017345624604,4.55,26,"Gunung Raung, Banyuwangi","4 kali gempa Low Frequency
3 kali gempa Tektonik Jauh
3 kali gempa Letusan/Erupsi
1 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
2024-05-08 02:42:00,-8.12911518557225,114.02763232179,3.08,61,"Gunung Raung, Banyuwangi","2 kali gempa Letusan/Erupsi
3 kali gempa Hembusan
4 kali gempa Guguran
3 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
2024-05-11 17:59:00,-8.12015130079304,112.914730677296,2.19,14,"Gunung Semeru, Lumajang",1 kali gempa Vulkanik Dalam,VolcanoDiscovery
2024-05-11 20:28:00,-8.12878874617758,112.934746523326,1.98,15,"Gunung Semeru, Lumajang",3 kali gempa Low Frequency,VolcanoDiscovery
2024-05-13 05:24:00,-8.09995558491609,112.938900869046,4.63,33,"Gunung Semeru, Lumajang","2 kali gempa Low Frequency
3 kali gempa Tektonik Jauh
4 kali gempa Tektonik Lokal
4 kali gempa Letusan/Erupsi",VolcanoDiscovery
2024-05-14 19:05:00,-8.06754839947807,114.087652919134,2.81,34,"Gunung Raung, Banyuwangi","3 kali gempa Vulkanik Dalam
4 kali gempa Low
2 kali gempa Tektonik Jauh
5 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
2024-05-16 02:55:00,-8.18062266002017,114.107954532489,5.79,47,"Gunung Raung, Banyuwangi","2 kali gempa Vulkanik Dalam
2 kali gempa Hembusan
1 kali gempa Tektonik Jauh
5 kali gempa Tektonik Lokal",VolcanoDiscovery
2024-05-16 08:29:00,-8.11605746070239,114.180431481006,2.32,56,"Gunung Ijen, Banyuwangi","2 kali gempa Low Frequency
5 kali gempa Tremor Non-Harmonik
3 kali gempa Low
2 kali gempa Hembusan",VolcanoDiscovery
2024-05-16 09:53:00,-8.02332941370468,114.20848484956,4.27,20,"Gunung Ijen, Banyuwangi","2 kali gempa Low
1 kali gempa Tektonik Jauh
3 kali gempa Letusan/Erupsi",VolcanoDiscovery
2024-05-17 09:25:00,-8.05335160789784,114.226585655216,2.68,14,"Gunung Ijen, Bondowoso",3 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2024-05-18 07:38:00,-8.12669258458684,112.966691106499,2.73,44,"Gunung Semeru, Lumajang","2 kali gempa Vulkanik Dalam
5 kali gempa Hembusan
3 kali gempa Letusan/Erupsi",VolcanoDiscovery
2024-05-18 20:49:00,-8.07783097082764,114.29951716834,5.18,1,"Gunung Ijen, Banyuwangi","4 kali gempa Vulkanik Dalam
2 kali gempa Tektonik Jauh
3 kali gempa Letusan/Erupsi",VolcanoDiscovery
2024-05-19 14:01:00,-8.070079275499,112.895194667666,2.7,12,"Gunung Semeru, Lumajang","1 kali gempa Hembusan
1 kali gempa Low Frequency
2 kali gempa Tremor Non-Harmonik
1 kali gempa Tektonik Lokal",VolcanoDiscovery
2024-05-20 06:25:00,-8.09336301746062,112.938876382889,2.87,18,"Gunung Semeru, Lumajang",3 kali gempa Tremor Non-Harmonik,VolcanoDiscovery
2024-05-20 07:51:00,-7.90465336704481,112.341650992194,2.68,64,"Gunung Kelud, Kediri","2 kali gempa Tektonik Jauh
5 kali gempa Letusan/Erupsi
1 kali gempa Low
4 kali gempa Tremor Non-Harmonik
5 kali gempa Low Frequency",VolcanoDiscovery
2024-05-21 06:39:00,-8.11189256766969,112.927770238626,3.65,0,"Gunung Semeru, Lumajang","1 kali gempa Tremor Non-Harmonik
2 kali gempa Guguran
4 kali gempa Letusan/Erupsi
5 kali gempa Vulkanik Dalam",VolcanoDiscovery
2024-05-23 02:41:00,-8.11409470318273,114.045261841454,3.74,25,"Gunung Raung, Banyuwangi","1 kali gempa Vulkanik Dalam
1 kali gempa Letusan/Erupsi
4 kali gempa Guguran",VolcanoDiscovery
2024-05-23 14:56:00,-8.06045924525336,112.947854348935,5.28,49,"Gunung Semeru, Lumajang","4 kali gempa Tremor Non-Harmonik
4 kali gempa Low Frequency
5 kali gempa Tektonik Lokal
1 kali gempa Tektonik Jauh",VolcanoDiscovery
2024-05-23 19:41:00,-7.91005704757809,112.292718912322,1.51,8,"Gunung Kelud, Kediri",2 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2024-05-23 20:14:00,-7.91322399067742,112.30121210946,2.53,10,"Gunung Kelud, Kediri",1 kali gempa Tremor Non-Harmonik,VolcanoDiscovery
2024-05-24 10:03:00,-7.95922907838634,112.959986696098,2.29,4,"Gunung Bromo, Probolinggo",2 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2024-05-24 11:01:00,-8.09167709712012,114.179325642694,2.27,20,"Gunung Ijen, Banyuwangi","1 kali gempa Hembusan
2 kali gempa Tektonik Lokal
2 kali gempa Letusan/Erupsi
2 kali gempa Low Frequency
1 kali gempa Tektonik Jauh",VolcanoDiscovery
2024-05-25 03:50:00,-7.91202129608635,112.326857763044,3.15,15,"Gunung Kelud, Kediri",5 kali gempa Guguran,VolcanoDiscovery
2024-05-25 07:49:00,-8.06344012353196,114.226404200811,3.44,16,"Gunung Ijen, Bondowoso",5 kali gempa Vulkanik Dalam,VolcanoDiscovery
2024-05-25 19:47:00,-8.11689178214973,114.010884313106,4.84,42,"Gunung Raung, Banyuwangi","4 kali gempa Low Frequency
1 kali gempa Hembusan
5 kali gempa Letusan/Erupsi",VolcanoDiscovery
2024-05-26 14:13:00,-7.88150301170293,112.268101349067,2.3,4,"Gunung Kelud, Kediri","4 kali gempa Low Frequency
5 kali gempa Tremor Non-Harmonik
2 kali gempa Hembusan
1 kali gempa Vulkanik Dalam
2 kali gempa Tektonik Jauh",VolcanoDiscovery
2024-05-26 22:51:00,-7.89316508549858,112.302476433145,2.47,30,"Gunung Kelud, Kediri","3 kali gempa Tektonik Lokal
5 kali gempa Guguran
2 kali gempa Hembusan
2 kali gempa Letusan/Erupsi",VolcanoDiscovery
2024-05-28 13:04:00,-8.12538335934307,112.923577444916,2.21,12,"Gunung Semeru, Lumajang",4 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2024-05-30 12:43:00,-8.12698957821674,112.962926623657,2.29,10,"Gunung Semeru, Lumajang","5 kali gempa Low
2 kali gempa Letusan/Erupsi
4 kali gempa Hembusan",VolcanoDiscovery
2024-05-30 18:09:00,-7.93067953013744,112.321102483997,2.74,14,"Gunung Kelud, Kediri",3 kali gempa Low Frequency,VolcanoDiscovery
2024-06-01 05:31:00,-8.14812751525677,113.986041831812,2.14,12,"Gunung Raung, Banyuwangi","2 kali gempa Guguran
3 kali gempa Low
2 kali gempa Hembusan",VolcanoDiscovery
2024-06-01 13:12:00,-7.87364656784208,112.933659652401,3.05,9,"Gunung Bromo, Probolinggo","3 kali gempa Letusan/Erupsi
4 kali gempa Tremor Non-Harmonik
5 kali gempa Hembusan
3 kali gempa Tektonik Jauh",VolcanoDiscovery
2024-06-02 06:54:00,-8.07251026617392,114.249794924068,3.92,1,"Gunung Ijen, Bondowoso",1 kali gempa Vulkanik Dalam,VolcanoDiscovery
2024-06-02 09:36:00,-8.04722507544276,114.28776327617,5.05,11,"Gunung Ijen, Banyuwangi","3 kali gempa Tektonik Jauh
2 kali gempa Tremor Non-Harmonik
5 kali gempa Tektonik Lokal",VolcanoDiscovery
2024-06-03 05:06:00,-8.06297894585956,114.225004975685,3.34,17,"Gunung Ijen, Bondowoso",2 kali gempa Guguran,VolcanoDiscovery
2024-06-03 18:31:00,-8.0605595822182,114.018617328935,4.09,36,"Gunung Raung, Banyuwangi","4 kali gempa Tremor Non-Harmonik
1 kali gempa Guguran
2 kali gempa Letusan/Erupsi",VolcanoDiscovery
2024-06-04 05:25:00,-8.0367461636294,114.299127207938,2.82,21,"Gunung Ijen, Banyuwangi","1 kali gempa Low Frequency
2 kali gempa Vulkanik Dalam
4 kali gempa Hembusan",VolcanoDiscovery
2024-06-04 11:42:00,-8.00126221113469,114.203499119074,2.1,33,"Gunung Ijen, Banyuwangi","4 kali gempa Low
2 kali gempa Low Frequency
3 kali gempa Letusan/Erupsi",VolcanoDiscovery
2024-06-04 12:40:00,-8.04957418897816,114.23922030209,3.04,6,"Gunung Ijen, Bondowoso",5 kali gempa Vulkanik Dangkal,VolcanoDiscovery
2024-06-04 18:25:00,-8.07427998949655,114.197881497203,3.85,3,"Gunung Ijen, Banyuwangi","1 kali gempa Low
5 kali gempa Guguran
1 kali gempa Letusan/Erupsi
1 kali gempa Tektonik Jauh
1 kali gempa Vulkanik Dalam",VolcanoDiscovery
2024-06-05 04:20:00,-8.11110219183253,114.039143396271,5.7,17,"Gunung Raung, Banyuwangi","1 kali gempa Tremor Non-Harmonik
5 kali gempa Guguran
5 kali gempa Low Frequency
3 kali gempa Low
4 kali gempa Tektonik Jauh",VolcanoDiscovery
2024-06-07 02:30:00,-8.04691695097535,112.903242763334,3.39,20,"Gunung Semeru, Lumajang","4 kali gempa Low
5 kali gempa Tektonik Jauh
1 kali gempa Vulkanik Dalam",VolcanoDiscovery
2024-06-07 20:43:00,-8.17603521514893,112.938511629322,4.63,65,"Gunung Semeru, Lumajang","1 kali gempa Letusan/Erupsi
1 kali gempa Vulkanik Dalam
4 kali gempa Low
4 kali gempa Low Frequency
5 kali gempa Tektonik Jauh",VolcanoDiscovery
2024-06-08 18:28:00,-8.18332807496178,114.067485724965,3.85,58,"Gunung Raung, Banyuwangi","1 kali gempa Guguran
4 kali gempa Vulkanik Dalam
1 kali gempa Hembusan",VolcanoDiscovery
2024-06-10 02:16:00,-8.14960125868819,112.941562240008,5.2,39,"Gunung Semeru, Lumajang","2 kali gempa Tektonik Jauh
2 kali gempa Tektonik Lokal
3 kali gempa Vulkanik Dalam
3 kali gempa Low Frequency
1 kali gempa Low",VolcanoDiscovery
2024-06-10 05:45:00,-7.87966009294689,112.939568222805,3.59,21,"Gunung Bromo, Probolinggo","1 kali gempa Low
5 kali gempa Tektonik Lokal
5 kali gempa Tremor Non-Harmonik",VolcanoDiscovery
